"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"Latitude_WGS84_en";"Name_en";"AdmArea_en";"District_en";"Location_en";"NumberOfAccessPoints_en";"WiFiName_en";"CoverageArea_en";"FunctionFlag_en";"AccessFlag_en";"Password_en";"Longitude_WGS84_en";"geodata_center";"geoarea";
"55.739064303";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 36";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628195356";"1060011503";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.760743866";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Пушечная улица, дом 9/6, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624597443";"1060011504";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.739136342";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 36";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628208757";"1060011505";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.760743687";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Пушечная улица, дом 9/6, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.624581512";"1060011506";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.73785252";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 41, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628317505";"1060011507";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.769020967";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Пушкарёв переулок, дом 19";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.63029968";"1060011509";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.737852698";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 41, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628333427";"1060011510";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.769021144";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Пушкарёв переулок, дом 19";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.630315614";"1060011511";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.736715893";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 46, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.627927331";"1060011512";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.768902161";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Пушкарёв переулок, дом 20/17";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.629315529";"1060011513";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.768841946";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Пушкарёв переулок, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.626336753";"1060011514";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.736725053";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 46, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.627942937";"1060011515";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.768832963";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Пушкарёв переулок, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.626337069";"1060011516";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.735295906";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 53/18, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.627913442";"1060011517";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.766211101";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Тверская улица, дом 18, корпус 1";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.606568605";"1060011518";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.735286924";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 53/18, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.627913757";"1060011519";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.746116642";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 1/2, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.626418487";"1060011520";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.733637744";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 56, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.627493827";"1060011521";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.743894887";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 10, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.6278347";"1060011522";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.733628761";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 56, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.627494142";"1060011523";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.743147093";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 17/4, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628466289";"1060011524";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.73259361";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 65/10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.627339357";"1060011525";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.743173863";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 17/4, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.62844942";"1060011526";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.732611753";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 65/10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.627354646";"1060011527";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.745873574";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 2/38, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.626379233";"1060011528";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.731110732";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 76";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.62571925";"1060011529";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.741699982";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 20, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628437404";"1060011530";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.731092588";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 76";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.625703963";"1060011531";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.741655068";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 20, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628438979";"1060011532";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.741673033";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкая улица, дом 20, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628438349";"1060011533";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.7389427";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Плющиха, дом 53/25, строение 1";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.57643215";"1060011543";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.754371993";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, Поварская улица, дом 20";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.595151249";"1060011544";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.74261176";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкий переулок, дом 10, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.62961609";"1060011545";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.74614383";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Рабочая улица, дом 3/5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.681396316";"1060011546";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.743364749";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Верхняя Радищевская улица, дом 15, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.652194594";"1060011547";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.743121437";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Верхняя Радищевская улица, дом 19/3, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.652951694";"1060011548";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.743094314";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Верхняя Радищевская улица, дом 19/3, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.652936698";"1060011549";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.743085506";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Верхняя Радищевская улица, дом 19/3, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.652952932";"1060011550";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.742039481";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Нижняя Радищевская улица, дом 14/2, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.652622589";"1060011551";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.748176011";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Раушская набережная, дом 14";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.632193222";"1060011552";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.748614999";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Раушская набережная, дом 8";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628848005";"1060011553";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.746828042";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, 2-й Раушский переулок, дом 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.634614194";"1060011554";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.744905304";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Рогожский Вал, дом 3";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.679032554";"1060011555";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.746827865";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, 2-й Раушский переулок, дом 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.634598269";"1060011556";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.74262746";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Рогожский Вал, дом 6, корпус 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.67445802";"1060011557";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.75508068";"Городской Wi-Fi";"Центральный административный округ";"район Арбат";"город Москва, Малый Ржевский переулок, дом 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.59268771";"1060011558";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.743870803";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Рогожский Вал, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.678095761";"1060011559";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.743879957";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Рогожский Вал, дом 7";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.678111381";"1060011560";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.746104057";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, площадь Рогожская Застава, дом 2/1, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.680202819";"1060011561";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.746030312";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, площадь Рогожская Застава, дом 2/1, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.680030066";"1060011562";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.742664483";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Рогожский Вал, дом 9/2, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.676224972";"1060011563";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.740307584";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 66";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.640608161";"1060011564";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.759571184";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, улица Рождественка, дом 1, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.623395652";"1060011565";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.741212054";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Рогожский Вал, дом 13, корпус 8";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.675700694";"1060011566";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.736383852";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 73, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.642528415";"1060011567";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.759562379";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, улица Рождественка, дом 1, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.623411899";"1060011568";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.741819916";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Рогожский Вал, дом 13, корпус 8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.676237636";"1060011569";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.740186854";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Рогожский Вал, дом 17";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.674795617";"1060011570";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.736374869";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 73, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.642528727";"1060011571";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.760149467";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, улица Рождественка, дом 1, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.623678081";"1060011572";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.7401777";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Рогожский Вал, дом 17";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.674779999";"1060011573";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.760122519";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, улица Рождественка, дом 1, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.623679031";"1060011575";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.74770997";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 9, строение 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628274336";"1060011576";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.763201622";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, улица Рождественка, дом 11, строение 10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.623395237";"1060011577";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.745830109";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, улица Рогожский Вал, дом 2/50";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.678125097";"1060011578";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.747700987";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 9, строение 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628274651";"1060011579";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.765198458";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, улица Рождественка, дом 23/5, строение 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.623563958";"1060011580";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.742830969";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкий переулок, дом 3, строение 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.630739434";"1060011581";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.760958624";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, улица Рождественка, дом 6/9/20, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.623713327";"1060011582";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.742821099";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Пятницкий переулок, дом 3, строение 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.63066013";"1060011583";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.766741418";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Рождественский бульвар, дом 11";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.626538138";"1060011584";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.77413756";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Самотёчная улица, дом 1/15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.61856173";"1060011585";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.747367364";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 11, строение 10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.629783949";"1060011586";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.774391403";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Самотёчная улица, дом 1/15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.618760007";"1060011587";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.747367186";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 11, строение 10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.629768023";"1060011588";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.774604837";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Самотёчная улица, дом 1/15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.618561142";"1060011589";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.746869789";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 13, строение 11";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.631904363";"1060011590";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.77438242";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Самотёчная улица, дом 1/15";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.618760325";"1060011591";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.74603291";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 22, строение 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.630993705";"1060011592";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.777695255";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Самотёчная улица, дом 13";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.617686484";"1060011593";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.745493009";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 27, строение 1";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.635775995";"1060011594";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.777722023";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Самотёчная улица, дом 13";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.617669592";"1060011595";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.778087243";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Самотёчная улица, дом 13";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.618182827";"1060011596";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.746191504";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 27, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.634747946";"1060011597";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.779589907";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Самотёчная улица, дом 17А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.615961126";"1060011598";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.746182698";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 27, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.634764185";"1060011599";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.74466471";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 44, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.637254592";"1060011600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.779607873";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Самотёчная улица, дом 17А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.615960489";"1060011601";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.744691481";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 44, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.637237728";"1060011602";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.780461403";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Самотёчная улица, дом 17А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.615946177";"1060011603";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.743319448";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 47, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639117519";"1060011604";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.780479189";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Самотёчная улица, дом 17А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.615929601";"1060011605";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.743292323";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 47, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639102533";"1060011606";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.780372472";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Селезнёвская улица, дом 13, строение 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.604899213";"1060011607";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.740289795";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Садовническая улица, дом 66";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.640624709";"1060011608";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.780678175";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Селезнёвская улица, дом 13, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.606498782";"1060011609";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.781400091";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Селезнёвская улица, дом 29, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.613122394";"1060011610";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.769939453";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Селивёрстов переулок, дом 1А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.634507781";"1060011611";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.76993963";"Городской Wi-Fi";"Центральный административный округ";"Красносельский район";"город Москва, Селивёрстов переулок, дом 1А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.634523716";"1060011612";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"55.745611539";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Серафимовича, дом 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.611859251";"1060011614";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
